hour,cf_humboldt
2450,0.066193522
2451,0.0401417
2452,0.032174089
2453,0.015500405
2454,0.001582996
2455,0.017619433
2456,0.002731174
2457,0.000558704
2458,9.31174E-05
2459,0.017455061
2460,0.089694737
2461,0.201289879
2462,0.419138462
2463,0.625369231
2464,0.384357085
2465,0.740302834
2466,0.320702834
2467,0.166778138
2468,0.082582186
2469,0.171778947
2470,0.077617814
2471,0.557432389
2472,0.244106073
2473,0.574820243
2474,0.583408907
2475,0.641337652
2476,0.635902834
2477,0.62608664
2478,0.273554656
2479,0.107766802
2480,0.065025911
2481,0.033698785
2482,0.009868016
2483,0.007910121
2484,0.029351417
2485,0.069691498
2486,0.127395142
2487,0.274929555
2488,0.422408097
2489,0.620613765
2490,0.803825101
2491,0.831244534
2492,0.929268826
2493,0.946261538
2494,0.974843725
2495,0.994641296
2496,0.998756275
2497,0.999854251
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0.997872065
2524,0.996365992
2525,0.998319028
2526,1
2527,1
2528,0.997395951
2529,0.992649393
2530,0.984689879
2531,0.996846964
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,0.998445344
2542,0.999193522
2543,0.999781377
2544,0.999781377
2545,0.998503644
2546,0.999125506
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,1
2562,0.998824291
2563,0.998746559
2564,0.999635628
2565,0.999927126
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,0.997673684
2592,0.921026721
2593,0.769012146
2594,0.576731174
2595,0.486595951
2596,0.41017166
2597,0.298001619
2598,0.205438866
2599,0.174720648
2600,0.13702753
2601,0.092990283
2602,0.04259919
2603,0.033361943
2604,0.081574089
2605,0.098757895
2606,0.074067206
2607,0.044007287
2608,0.035467206
2609,0.040493117
2610,0.036647773
2611,0.051217814
2612,0.081046154
2613,0.092633198
2614,0.06957166
2615,0.055533603
2616,0.017340081
2617,0.017380567
2618,0.019716599
2619,0.012765182
2620,0.008092308
2621,0.002023482
2622,0.000574089
2623,0.000186235
2624,0.000480972
2625,0.001334413
2626,0.010140891
2627,0.063758704
2628,0.243590283
2629,0.500217004
2630,0.671402429
2631,0.653096356
2632,0.576749798
2633,0.599700405
2634,0.70774332
2635,0.755337652
2636,0.695291498
2637,0.617792713
2638,0.585161134
2639,0.620894737
2640,0.691812146
2641,0.783804858
2642,0.848095547
2643,0.917365992
2644,0.986461538
2645,0.993689069
2646,0.998178138
2647,0.99065749
2648,0.995608097
2649,0.98734413
2650,0.994889069
2651,1
2652,1
2653,1
2654,1
2655,1
2656,0.961538462
2657,0.546153846
2658,0.407692308
2659,0.7
2660,0.238461538
2661,0.230769231
2662,0.453846154
2663,0.023076923
2664,0.046153846
2665,0
2666,0
2667,0.169230769
2668,0.215384615
2669,0.246153846
2670,0.707692308
2671,0.876923077
2672,1
2673,1
2674,1
2675,1
2676,1
2677,0.946153846
2678,1
2679,0.869230769
2680,0.992307692
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2693,1
2694,1
2695,1
2696,0.999635628
2697,0.974289879
2698,0.876302834
2699,0.730960324
2700,0.51894251
2701,0.266738462
2702,0.165073684
2703,0.088893117
2704,0.020417814
2705,0
2706,0
2707,0
2708,0.022470445
2709,0.187938462
2710,0.269212146
2711,0.294021862
2712,0.271179757
2713,0.233283401
2714,0.19557247
2715,0.142809717
2716,0.106663158
2717,0.065948178
2718,0.028423482
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0.003352227
2725,0.038106073
2726,0.053268016
2727,0.041565182
2728,0.011797571
2729,0.014693117
2730,0.05445749
2731,0.055948178
2732,0.029677733
2733,0.0244
2734,0.009605668
2735,0.000838057
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0.001210526
2742,0.004407287
2743,0.005709312
2744,0.02191417
2745,0.01117004
2746,0.006795142
2747,0.055635628
2748,0.104080162
2749,0.0997417
2750,0.087991903
2751,0.058321457
2752,0.045562753
2753,0.068801619
2754,0.057089879
2755,0.032502834
2756,0.008957085
2757,0.00037247
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0.000279352
2773,0.010439676
2774,0.04708502
2775,0.077179757
2776,0.086603239
2777,0.116615385
2778,0.133736032
2779,0.159590283
2780,0.185481781
2781,0.194186235
2782,0.205287449
2783,0.373493927
2784,0.527234008
2785,0.585423482
2786,0.596123077
2787,0.624063968
2788,0.612923887
2789,0.526921457
2790,0.468174089
2791,0.497193522
2792,0.405819433
2793,0.282326316
2794,0.349891498
2795,0.584330364
2796,0.68165668
2797,0.635448583
2798,0.504887449
2799,0.41648583
2800,0.356033198
2801,0.260211336
2802,0.201434818
2803,0.223633198
2804,0.198105263
2805,0.162045344
2806,0.132693117
2807,0.072145749
2808,0.037588664
2809,0.023068826
2810,0.008702024
2811,0.00911498
2812,0.010789474
2813,0.019137652
2814,0.021221053
2815,0.022406478
2816,0.021096356
2817,0.019050202
2818,0.009604049
2819,0.182524696
2820,0.563985425
2821,0.958801619
2822,0.993451012
2823,0.985565992
2824,0.982388664
2825,0.993727935
2826,0.977520648
2827,0.918287449
2828,0.941834818
2829,0.968859109
2830,0.999451012
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,0.938461538
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,0.997187045
2910,0.999557895
2911,0.998032389
2912,0.979203239
2913,0.984681781
2914,0.993120648
2915,0.999271255
2916,1
2917,1
2918,0.999927126
2919,0.999927126
2920,0.999927126
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,0.998824291
2932,0.991490688
2933,0.984297976
2934,0.991585425
2935,0.992683401
2936,0.981859919
2937,0.9467417
2938,0.933482591
2939,0.929804049
2940,0.935336032
2941,0.954132794
2942,0.964796761
2943,0.977387045
2944,0.981553036
2945,0.983889879
2946,0.984050202
2947,0.969989474
2948,0.953324696
2949,0.895855061
2950,0.83685749
2951,0.821546559
2952,0.755690688
2953,0.692946559
2954,0.684565992
2955,0.695263158
2956,0.722353036
2957,0.785440486
2958,0.812699595
2959,0.760417004
2960,0.725297166
2961,0.709447773
2962,0.674889069
2963,0.61551417
2964,0.694169231
2965,0.676031579
2966,0.696994332
2967,0.623674494
2968,0.600340081
2969,0.550153846
2970,0.49777004
2971,0.447214575
2972,0.51011498
2973,0.501083401
2974,0.464366802
2975,0.63274413
2976,0.796395951
2977,0.832582996
2978,0.883088259
2979,0.946389474
2980,0.959425101
2981,0.955987854
2982,0.960584615
2983,0.958761134
2984,0.972091498
2985,0.985073684
2986,0.994811336
2987,0.99948502
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,0.971234008
3066,0.869774089
3067,0.636545749
3068,0.385519028
3069,0.302719838
3070,0.347002429
3071,0.531778138
3072,0.709070445
3073,0.771450202
3074,0.728152227
3075,0.596121457
3076,0.467441296
3077,0.544796761
3078,0.797306883
3079,0.879234818
3080,0.757389474
3081,0.756491498
3082,0.802007287
3083,0.923432389
3084,0.932435628
3085,0.900794332
3086,0.811242105
3087,0.776325506
3088,0.744451822
3089,0.688484211
3090,0.629093117
3091,0.531290688
3092,0.451963563
3093,0.451276113
3094,0.381183806
3095,0.473151417
3096,0.596786235
3097,0.553048583
3098,0.553476923
3099,0.690202429
3100,0.825099595
3101,0.95822834
3102,0.950727126
3103,0.959067206
3104,0.941438866
3105,0.954473684
3106,0.98102834
3107,0.960224291
3108,0.910273684
3109,0.841527935
3110,0.823184615
3111,0.934215385
3112,0.971287449
3113,0.973382996
3114,0.989773279
3115,0.993460729
3116,0.998644534
3117,0.994981377
3118,0.995821862
3119,0.999562753
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,0.99934413
3139,0.999300405
3140,0.996502024
3141,0.984468016
3142,0.982495547
3143,0.947792713
3144,0.83011498
3145,0.845766802
3146,0.739149798
3147,0.715327126
3148,0.650104453
3149,0.734672065
3150,0.644240486
3151,0.566957085
3152,0.557217814
3153,0.427703644
3154,0.308761134
3155,0.357551417
3156,0.412157085
3157,0.599553036
3158,0.303389474
3159,0.090009717
3160,0.042854251
3161,0.023054251
3162,0.003740081
3163,9.31174E-05
3164,0
3165,0
3166,0
3167,0
3168,0.001024291
3169,0.007045344
3170,0.007402429
3171,0.003259109
3172,0.002421053
3173,0.001303644
3174,0.000558704
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0.000279352
3183,0.000744939
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0.009497976
3199,0.024550607
3200,0.040484211
3201,0.070272065
3202,0.094957895
3203,0.149839676
3204,0.176761134
3205,0.241327935
3206,0.252161943
3207,0.267154656
3208,0.276347368
3209,0.320676923
3210,0.31619919
3211,0.309209717
3212,0.351445344
3213,0.495642105
3214,0.595723077
3215,0.607362753
3216,0.675723077
3217,0.857662348
3218,0.943978947
3219,0.971665587
3220,0.979731174
3221,0.987280972
3222,0.994126316
3223,0.99662834
3224,0.97857004
3225,0.940663158
3226,0.841008907
3227,0.872835628
3228,0.889988664
3229,0.904835628
3230,0.910206478
3231,0.859646154
3232,0.799507692
3233,0.740524696
3234,0.755928745
3235,0.769665587
3236,0.870401619
3237,0.890995142
3238,0.879668826
3239,0.819938462
3240,0.731526316
3241,0.704249393
3242,0.763922267
3243,0.826206478
3244,0.898014575
3245,0.89360081
3246,0.855608097
3247,0.809175709
3248,0.757982996
3249,0.711712551
3250,0.689067206
3251,0.702081781
3252,0.72014251
3253,0.715678543
3254,0.679803239
3255,0.583842915
3256,0.573826721
3257,0.549536842
3258,0.505601619
3259,0.448651822
3260,0.383687449
3261,0.32037247
3262,0.25637166
3263,0.288350607
3264,0.356356275
3265,0.355048583
3266,0.415936842
3267,0.464795142
3268,0.47314251
3269,0.506779757
3270,0.553168421
3271,0.61877004
3272,0.62080081
3273,0.575546559
3274,0.517077733
3275,0.528617004
3276,0.58028664
3277,0.499747368
3278,0.483073684
3279,0.466720648
3280,0.470140891
3281,0.371019433
3282,0.341582186
3283,0.395639676
3284,0.385470445
3285,0.33085668
3286,0.393494737
3287,0.428234818
3288,0.288969231
3289,0.294279352
3290,0.260078543
3291,0.254994332
3292,0.215872065
3293,0.225276113
3294,0.271920648
3295,0.386527935
3296,0.401442105
3297,0.454846964
3298,0.529621862
3299,0.519358704
3300,0.599306883
3301,0.622471255
3302,0.548976518
3303,0.498236437
3304,0.483874494
3305,0.313764372
3306,0.280720648
3307,0.24431336
3308,0.178043725
3309,0.172014575
3310,0.168192713
3311,0.19140081
3312,0.226245344
3313,0.184631579
3314,0.230519838
3315,0.278968421
3316,0.246523887
3317,0.280898785
3318,0.30437166
3319,0.306131174
3320,0.343025101
3321,0.355896356
3322,0.370230769
3323,0.410643725
3324,0.395753846
3325,0.45848583
3326,0.551339271
3327,0.5755417
3328,0.541287449
3329,0.47837085
3330,0.434709312
3331,0.449672874
3332,0.440213765
3333,0.458545749
3334,0.548484211
3335,0.594169231
3336,0.555303644
3337,0.600875304
3338,0.636927126
3339,0.766731984
3340,0.797068016
3341,0.787330364
3342,0.722646964
3343,0.702410526
3344,0.701021053
3345,0.656660729
3346,0.62777247
3347,0.604161134
3348,0.582208907
3349,0.546881781
3350,0.476247773
3351,0.491303644
3352,0.524843725
3353,0.543703644
3354,0.44822996
3355,0.2710583
3356,0.218064777
3357,0.226760324
3358,0.176359514
3359,0.145417004
3360,0.117974899
3361,0.123217004
3362,0.106477733
3363,0.071282591
3364,0.036410526
3365,0.011204049
3366,0.003181377
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0.01385668
3373,0.036991903
3374,0.041753846
3375,0.064728745
3376,0.090826721
3377,0.096108502
3378,0.125737652
3379,0.223327935
3380,0.293394332
3381,0.285323887
3382,0.30565587
3383,0.280174899
3384,0.236502834
3385,0.218453441
3386,0.208125506
3387,0.251903644
3388,0.285838057
3389,0.267539271
3390,0.263272065
3391,0.266238057
3392,0.201174089
3393,0.207789474
3394,0.303651012
3395,0.435345749
3396,0.522613765
3397,0.556623482
3398,0.644145749
3399,0.709996761
3400,0.701224291
3401,0.777283401
3402,0.822778947
3403,0.817334413
3404,0.788251012
3405,0.766556275
3406,0.783302024
3407,0.76597166
3408,0.750610526
3409,0.756792713
3410,0.768781377
3411,0.782178947
3412,0.867930364
3413,0.899557895
3414,0.947782996
3415,0.977734413
3416,0.987761943
3417,0.993893117
3418,0.983710121
3419,0.992270445
3420,0.998979757
3421,0.999927126
3422,1
3423,1
3424,0.999266397
3425,0.999159514
3426,1
3427,1
3428,0.999008907
3429,0.992618623
3430,0.986569231
3431,0.997454251
3432,1
3433,1
3434,0.999781377
3435,0.998017814
3436,0.997872065
3437,1
3438,1
3439,1
3440,0.998936032
3441,0.997906073
3442,0.996055061
3443,0.996346559
3444,0.998722267
3445,0.999781377
3446,0.999781377
3447,0.998868016
3448,0.99805668
3449,0.985606478
3450,0.963161943
3451,0.87348583
3452,0.756948178
3453,0.837224291
3454,0.94734413
3455,0.987193522
3456,0.99737166
3457,0.999562753
3458,0.996089069
3459,0.996006478
3460,0.995156275
3461,0.998459919
3462,0.996278543
3463,0.966710931
3464,0.917989474
3465,0.931638057
3466,0.970562753
3467,0.972460729
3468,0.989472065
3469,0.991580567
3470,0.958878543
3471,0.918329555
3472,0.884335223
3473,0.807319028
3474,0.825911741
3475,0.887347368
3476,0.839909312
3477,0.823637247
3478,0.821352227
3479,0.897015385
3480,0.958728745
3481,0.976680972
3482,0.973276923
3483,0.924958704
3484,0.88394332
3485,0.944556275
3486,0.910281781
3487,0.74468502
3488,0.691357895
3489,0.8132583
3490,0.919068826
3491,0.935936842
3492,0.956179757
3493,0.970397571
3494,0.965557895
3495,0.943815385
3496,0.902887449
3497,0.83368502
3498,0.791833198
3499,0.768997571
3500,0.742464777
3501,0.753051012
3502,0.765774089
3503,0.734187854
3504,0.697304453
3505,0.685832389
3506,0.700304453
3507,0.807748988
3508,0.870275304
3509,0.862040486
3510,0.845374899
3511,0.828642915
3512,0.805866397
3513,0.817992713
3514,0.850760324
3515,0.863548988
3516,0.813931984
3517,0.763953846
3518,0.646388664
3519,0.567292308
3520,0.499663158
3521,0.502505263
3522,0.558395142
3523,0.481548178
3524,0.486994332
3525,0.512625911
3526,0.470744939
3527,0.339567611
3528,0.351700405
3529,0.438184615
3530,0.44202753
3531,0.454963563
3532,0.426403239
3533,0.362430769
3534,0.361719838
3535,0.411059109
3536,0.410880162
3537,0.513221053
3538,0.536425911
3539,0.408446154
3540,0.457475304
3541,0.527808907
3542,0.566136032
3543,0.553161134
3544,0.484837247
3545,0.454322267
3546,0.459880162
3547,0.463784615
3548,0.497531984
3549,0.437748988
3550,0.307439676
3551,0.270234818
3552,0.209978138
3553,0.215206478
3554,0.210396761
3555,0.238607287
3556,0.236510121
3557,0.218518219
3558,0.221668016
3559,0.184897166
3560,0.179562753
3561,0.189587045
3562,0.234452632
3563,0.323318219
3564,0.308331984
3565,0.338360324
3566,0.307786235
3567,0.255670445
3568,0.300243725
3569,0.349393522
3570,0.382293927
3571,0.366021862
3572,0.359609717
3573,0.365131984
3574,0.375301215
3575,0.365667206
3576,0.362453441
3577,0.39188583
3578,0.391195142
3579,0.382374089
3580,0.276328745
3581,0.267989474
3582,0.306233198
3583,0.294734413
3584,0.150206478
3585,0.19502996
3586,0.218985425
3587,0.300527126
3588,0.3131417
3589,0.227425101
3590,0.167996761
3591,0.167630769
3592,0.271421862
3593,0.239481781
3594,0.134157085
3595,0.270526316
3596,0.246040486
3597,0.127407287
3598,0.077849393
3599,0.059223482
3600,0.073731174
3601,0.119255061
3602,0.16097004
3603,0.136842105
3604,0.070477733
3605,0.03322834
3606,0.010875304
3607,0.004872874
3608,0.014936032
3609,0.005508502
3610,0.00037247
3611,0
3612,0
3613,0.062697976
3614,0.043044534
3615,0.028584615
3616,0
3617,0.004391093
3618,0
3619,0.000667206
3620,0.003310121
3621,0.010382996
3622,0.012202429
3623,0.055895547
3624,0.087595142
3625,0.164681781
3626,0.131492308
3627,0.133377328
3628,0.064490688
3629,0.177673684
3630,0.466740081
3631,0.693911741
3632,0.927683401
3633,0.999052632
3634,0.991930364
3635,0.985930364
3636,0.985425101
3637,0.992291498
3638,0.920927935
3639,0.349994332
3640,0.235129555
3641,0.229475304
3642,0.245089069
3643,0.10177085
3644,0.058048583
3645,0.038266397
3646,0.019323887
3647,0.021659109
3648,0.024719838
3649,0.024562753
3650,0.011728745
3651,0.004761943
3652,0.002746559
3653,0.001241296
3654,0.000279352
3655,0.000186235
3656,0
3657,0
3658,0.001117409
3659,0.009330364
3660,0.027104453
3661,0.048420243
3662,0.082334413
3663,0.164558704
3664,0.233797571
3665,0.217376518
3666,0.204979757
3667,0.221117409
3668,0.218164372
3669,0.254348178
3670,0.323090688
3671,0.449619433
3672,0.503648583
3673,0.600340081
3674,0.611927126
3675,0.654492308
3676,0.717910931
3677,0.828195951
3678,0.864300405
3679,0.911950607
3680,0.93991498
3681,0.915047773
3682,0.919051822
3683,0.956108502
3684,0.965249393
3685,0.985813765
3686,0.996521457
3687,0.999271255
3688,0.999562753
3689,0.999781377
3690,0.999927126
3691,0.999854251
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0.738461538
3715,0.838461538
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,0.999927126
3745,0.998974899
3746,0.996647773
3747,0.996317409
3748,0.993548178
3749,0.991075304
3750,0.995933603
3751,0.997293927
3752,0.994918219
3753,0.993939271
3754,0.991481781
3755,0.948910931
3756,0.786319838
3757,0.508938462
3758,0.284038866
3759,0.295604858
3760,0.277937652
3761,0.255426721
3762,0.25502996
3763,0.276070445
3764,0.495280972
3765,0.658009717
3766,0.6953417
3767,0.447329555
3768,0.23165668
3769,0.106937652
3770,0.04462996
3771,0.080901215
3772,0.11051336
3773,0.059261538
3774,0.001862348
3775,0.000682591
3776,0.001117409
3777,0.011209717
3778,0.034447773
3779,0.058017004
3780,0.141280972
3781,0.424779757
3782,0.683038057
3783,0.682328745
3784,0.682906883
3785,0.802631579
3786,0.905008097
3787,0.938663968
3788,0.977711741
3789,0.992673684
3790,0.988346559
3791,0.981803239
3792,0.972922267
3793,0.95902834
3794,0.934001619
3795,0.835520648
3796,0.724665587
3797,0.611501215
3798,0.527127126
3799,0.385878543
3800,0.441367611
3801,0.529318219
3802,0.5154
3803,0.410234818
3804,0.327706073
3805,0.352545749
3806,0.392210526
3807,0.451135223
3808,0.398397571
3809,0.368007287
3810,0.468151417
3811,0.488730364
3812,0.515357085
3813,0.455723077
3814,0.275320648
3815,0.195583806
3816,0.161307692
3817,0.162107692
3818,0.148417004
3819,0.058474494
3820,0.010876113
3821,0.000961943
3822,0.000279352
3823,0.004225101
3824,0.070292308
3825,0.164712551
3826,0.351398381
3827,0.612225101
3828,0.747280972
3829,0.758067206
3830,0.460982996
3831,0.138131174
3832,0.020277733
3833,0.095376518
3834,0.352496356
3835,0.420252632
3836,0.369710931
3837,0.391680972
3838,0.468663158
3839,0.532196761
3840,0.192446154
3841,0.057825101
3842,0.001511741
3843,0.050318219
3844,0.0320583
3845,0.041268016
3846,0.059731174
3847,0.046373279
3848,0.060779757
3849,0.36668502
3850,0.740066397
3851,0.957878543
3852,0.976613765
3853,0.967503644
3854,0.974437247
3855,0.979842915
3856,0.995797571
3857,0.987703644
3858,0.975552227
3859,0.992659919
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,0.946153846
3879,0.661538462
3880,0.6
3881,0.230769231
3882,0.023076923
3883,0.038461538
3884,0.084615385
3885,0.092307692
3886,0.4
3887,0.569230769
3888,0.6
3889,0.246153846
3890,0.084615385
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0.007692308
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0.015384615
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0.123076923
3914,0.246153846
3915,0.492307692
3916,0.6
3917,0.215384615
3918,0.015384615
3919,0
3920,0.192307692
3921,0.630769231
3922,0.415384615
3923,0.269230769
3924,0.007692308
3925,0
3926,0.084615385
3927,0.023076923
3928,0.046153846
3929,0.023076923
3930,0.023076923
3931,0.030769231
3932,0.069230769
3933,0.415384615
3934,0.715384615
3935,0.869230769
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,0.999489879
3957,0.99934413
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,1
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,0.990808097
3975,0.970403239
3976,0.919719028
3977,0.872133603
3978,0.834585425
3979,0.765025911
3980,0.890490688
3981,0.932449393
3982,0.95542753
3983,0.983010526
3984,0.993115789
3985,0.995476923
3986,1
3987,1
3988,0.999339271
3989,1
3990,1
3991,1
3992,0.995394332
3993,1
3994,1
3995,0.999708502
3996,0.998095547
3997,0.998357895
3998,0.995054251
3999,0.990390283
4000,0.987961134
4001,0.991765182
4002,0.982821862
4003,0.966901215
4004,0.925442105
4005,0.959350607
4006,0.980476923
4007,0.978795142
4008,0.97034332
4009,0.981633198
4010,0.996288259
4011,1
4012,0.99934413
4013,0.998163563
4014,0.99882915
4015,0.997842915
4016,0.966876923
4017,0.935773279
4018,0.982077733
4019,0.990594332
4020,0.981679352
4021,0.958647773
4022,0.93117004
4023,0.925373279
4024,0.880962753
4025,0.869097166
4026,0.862340081
4027,0.764226721
4028,0.686796761
4029,0.612558704
4030,0.585590283
4031,0.485224291
4032,0.525467206
4033,0.633601619
4034,0.671398381
4035,0.766785425
4036,0.810122267
4037,0.826443725
4038,0.881491498
4039,0.919395951
4040,0.813212955
4041,0.714544939
4042,0.609676113
4043,0.544837247
4044,0.506
4045,0.464582996
4046,0.356561134
4047,0.342259919
4048,0.376904453
4049,0.396684211
4050,0.415502834
4051,0.371013765
4052,0.372622672
4053,0.380109312
4054,0.368601619
4055,0.390252632
4056,0.395293927
4057,0.449245344
4058,0.526574899
4059,0.593125506
4060,0.68168664
4061,0.738318219
4062,0.711150607
4063,0.687933603
4064,0.66922915
4065,0.735836437
4066,0.794449393
4067,0.850692308
4068,0.851681781
4069,0.866360324
4070,0.855929555
4071,0.856967611
4072,0.86085749
4073,0.883225101
4074,0.906902834
4075,0.90871498
4076,0.886987045
4077,0.860195951
4078,0.881154656
4079,0.9273417
4080,0.936151417
4081,0.95120081
4082,0.962537652
4083,0.927921457
4084,0.900440486
4085,0.907015385
4086,0.939933603
4087,0.975859109
4088,0.896129555
4089,0.890940081
4090,0.894890688
4091,0.895757085
4092,0.858494737
4093,0.833147368
4094,0.829775709
4095,0.821484211
4096,0.734243725
4097,0.626044534
4098,0.593736842
4099,0.524864777
4100,0.473105263
4101,0.463766802
4102,0.474949798
4103,0.518787854
4104,0.473051822
4105,0.421519028
4106,0.383643725
4107,0.414870445
4108,0.452187045
4109,0.438981377
4110,0.322949798
4111,0.112946559
4112,0.069837247
4113,0.052617004
4114,0.134508502
4115,0.194213765
4116,0.207585425
4117,0.218159514
4118,0.237032389
4119,0.23091336
4120,0.280472065
4121,0.312169231
4122,0.328736842
4123,0.329807287
4124,0.426105263
4125,0.468323887
4126,0.469553036
4127,0.426639676
4128,0.417554656
4129,0.413279352
4130,0.383864777
4131,0.369948988
4132,0.42637247
4133,0.444275304
4134,0.428242915
4135,0.47137004
4136,0.464048583
4137,0.345326316
4138,0.328596761
4139,0.418616194
4140,0.501297166
4141,0.401509312
4142,0.300527126
4143,0.323363563
4144,0.389217004
4145,0.396710121
4146,0.386540081
4147,0.335159514
4148,0.367808097
4149,0.459238866
4150,0.433046154
4151,0.365131174
4152,0.330867206
4153,0.375103644
4154,0.488861538
4155,0.540780567
4156,0.515421862
4157,0.592089069
4158,0.616275304
4159,0.552527935
4160,0.452184615
4161,0.476076113
4162,0.508351417
4163,0.499533603
4164,0.521872065
4165,0.450153846
4166,0.326127126
4167,0.299631579
4168,0.270974089
4169,0.279034008
4170,0.33094413
4171,0.311676923
4172,0.272583806
4173,0.282532794
4174,0.440527935
4175,0.39245668
4176,0.348225911
4177,0.544178138
4178,0.721891498
4179,0.759748988
4180,0.763996761
4181,0.738884211
4182,0.598493927
4183,0.467522267
4184,0.452129555
4185,0.619904453
4186,0.837225911
4187,0.922751417
4188,0.886643725
4189,0.854909312
4190,0.807614575
4191,0.784719838
4192,0.743283401
4193,0.735776518
4194,0.691217814
4195,0.632939271
4196,0.662237247
4197,0.796194332
4198,0.917347368
4199,0.985616194
4200,0.984506883
4201,0.978184615
4202,0.992567611
4203,0.998241296
4204,0.999489879
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,0.998979757
4215,0.998834008
4216,0.998761134
4217,0.996472874
4218,0.999562753
4219,0.99934413
4220,0.999013765
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,0.999781377
4231,0.998017814
4232,0.979489879
